category,idiklan,url,price,title,dilihat,place,device
Bekas,396832443        			,http://olx.co.id/iklan/lenovo-k5-ram3gb-nyes-garansi-IDqR4fh.html,1.390.000,Lenovo k5+ ram3gb nyes garansi,3,"Semarang Kota, Jawa Tengah",via HP
Bekas,396832504        			,http://olx.co.id/iklan/sony-c5ultra-dual-sim-lte-fullset-tt-bt-silahkan-asal-setara-IDqR4gg.html,2.750.000,"Sony c5ultra dual sim LTE, fullset tt bt silahkan asal setara",2,"Jakarta Utara, Jakarta D.K.I.",via HP
Bekas,396832433        			,http://olx.co.id/iklan/part-united-kondisi-99-mulus-IDqR4f7.html,500.000,Part united kondisi 99% mulus,2,"Cimahi Kota, Jawa Barat",via HP
Bekas,396831943        			,http://olx.co.id/iklan/oppo-f1s-lecet-pemakaian-bisa-tukar-tambah-IDqR47d.html,2.050.000,Oppo f1s lecet pemakaian bisa tukar tambah,4,"Makassar Kota, Sulawesi Selatan",via HP
Baru,396807288        			,http://olx.co.id/iklan/dijual-kulkas-sharp-kirei-1-pintu-IDqQXHy.html,1.400.000,Dijual Kulkas SHARP KIREI 1 pintu,8,"Bekasi Kab., Jawa Barat",via HP
Bekas,396832039        			,http://olx.co.id/iklan/samsung-note-4-fullset-istimewa-IDqR48L.html,1.950.000,Samsung Note 4 Fullset Istimewa,6,"Bandung Kota, Jawa Barat",via HP
Bekas,396807643        			,http://olx.co.id/iklan/kipas-angin-berdiri-merk-maspion-IDqQXNh.html,190.000,Kipas angin berdiri merk MASPION,5,"Surakarta Kota, Jawa Tengah",via HP
Baru,396808394        			,http://olx.co.id/iklan/cermin-maspion-IDqQXZo.html,78.000,Cermin  maspion,14,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396809269        			,http://olx.co.id/iklan/showcase-uchida-normal-masih-dipake-IDqQYdw.html,1.400.000,Showcase uchida normal masih dipake,7,"Tulungagung Kab. , Jawa Timur",via HP
Bekas,396810529        			,http://olx.co.id/iklan/ready-ac-bekas-berkualitas-0-5pk-1pk-garansi-siap-pasang-IDqQYxP.html,1.200.000,"Ready ac bekas berkualitas 0,5pk - 1pk garansi siap pasang",15,"Surabaya Kota, Jawa Timur",via HP
Baru,396800644        			,http://olx.co.id/iklan/ac-penyejuk-ruang-modern-dan-berdaya-17-sd-22-watt-saja-IDqQWYo.html,450.000,AC penyejuk ruang Modern dan berdaya 17 sd 22 watt saja,16,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,396821728        			,http://olx.co.id/iklan/dijual-curved-soundbar-merk-samaung-hw-m4500-stok-baru-bisa-dinego-IDqR1ss.html,4.300.000,"Dijual Curved Soundbar merk samaung hw-m4500, stok baru, bisa dinego",6,"Jakarta Utara, Jakarta D.K.I.",via HP
Baru,396644734        			,http://olx.co.id/iklan/chatger-batrai-vapor-IDqQhpI.html,40.000,Chatger batrai vapor,3,"Denpasar Kota, Bali",via HP
Baru,396821783        			,http://olx.co.id/iklan/speaker-advan-bluetooth-IDqR1tl.html,355.000,Speaker Advan Bluetooth,9,"Denpasar Kota, Bali",via HP
Bekas,396821698        			,http://olx.co.id/iklan/lg-26-inch-gambar-bening-IDqR1rY.html,1.300.000,LG 26 inch gambar bening,16,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Baru,396822054        			,http://olx.co.id/iklan/speaker-aktif-salsa-platinum-bass-double-woofer-6-IDqR1xI.html,500.000,"Speaker Aktif SALSA Platinum Bass Double Woofer 6""",10,"Pekanbaru Kota, Riau",via HP
Baru,396821874        			,http://olx.co.id/iklan/speaker-advance-duo-026-jaminan-suara-bass-dan-keras-IDqR1uO.html,59.900,Speaker Advance Duo-026 Jaminan Suara BASS dan Keras,5,"Semarang Kota, Jawa Tengah",via HP
Baru,396822464        			,http://olx.co.id/iklan/kabel-vivan-80-cm-IDqR1Ek.html,8.000,Kabel Vivan 80 cm,12,"Medan Kota, Sumatra Utara",via HP
Baru,396822824        			,http://olx.co.id/iklan/parabola-murah-bergaransi-jogjakarta-IDqR1K8.html,650.000,Parabola murah bergaransi jogjakarta.,8,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396623904        			,http://olx.co.id/iklan/tv-17-in-sharp-minus-IDqQbZK.html,150.000,Tv 17 in sharp minus,15,"Surabaya Kota, Jawa Timur",via HP
Bekas,396822588        			,http://olx.co.id/iklan/tv-led-24-inci-lg-lengkap-bu-cepat-IDqR1Gk.html,1.200.000,Tv Led 24 inci LG lengkap BU Cepat,20,"Bandung Kota, Jawa Barat",via HP
Bekas,396823124        			,http://olx.co.id/iklan/dijual-speaker-aktip-12-in-IDqR1OY.html,1.200.000,Dijual Speaker Aktip 12 in,13,"Semarang Kota, Jawa Tengah",via HP
Bekas,396823758        			,http://olx.co.id/iklan/tv-samsung-slim-29inch-bagus-IDqR1Zc.html,800.000,TV Samsung Slim 29inch Bagus,57,"Medan Kota, Sumatra Utara",via HP
Bekas,396812288        			,http://olx.co.id/iklan/blender-miyako-2in1-IDqQZ0c.html,220.000,Blender Miyako  2in1..,8,"Jakarta Utara, Jakarta D.K.I.",via HP
Bekas,396832099        			,http://olx.co.id/iklan/oppo-neo-5s-bu-cepat-IDqR49J.html,850.000,Oppo neo 5s bu cepat,4,"Jambi Kota, Jambi",via HP
Bekas,396677204        			,http://olx.co.id/iklan/dijual-cepat-hp-samsung-lipat-IDqQpRq.html,100.000,Dijual cepat hp Samsung lipat,12,"Medan Kota, Sumatra Utara",via HP
Bekas,396832064        			,http://olx.co.id/iklan/blackberry-torch-9810-normal-IDqR49a.html,150.000,Blackberry torch 9810 normal,1,"Depok Kota, Jawa Barat",via HP
Baru,396831679        			,http://olx.co.id/iklan/xiaomi-mi6-6-64gb-full-black-kredit-aja-IDqR42X.html,5.800.000,Xiaomi MI6 6/64GB Full Black Kredit aja,3,"Tangerang Kota, Banten",via HP
Baru,396832053        			,http://olx.co.id/iklan/promo-smartfren-andromax-mifi-IDqR48Z.html,1.199.000,"PROMO smartfren, andromax, mifi",1,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,396831718        			,http://olx.co.id/iklan/xiomi-redmi-4x-3-32-black-edition-IDqR43A.html,1.650.000,Xiomi redmi 4x 3/32 black edition,4,"Pekanbaru Kota, Riau",via HP
Bekas,396831724        			,http://olx.co.id/iklan/samsung-galaxy-note-4-mulus-dan-segel-sein-fullset-bisa-tt-IDqR43G.html,2.150.000,Samsung galaxy note 4 mulus dan segel sein fullset bisa tt,3,"Surabaya Kota, Jawa Timur",via HP
Baru,396650964        			,http://olx.co.id/iklan/kredit-cepat-kulkas-lg-2-pintu-IDqQj2c.html,8.000.000,Kredit cepat kulkas LG 2 pintu !!,12,"Palembang Kota, Sumatra Selatan",via HP
Bekas,396831743        			,http://olx.co.id/iklan/samsung-grand-prime-IDqR43Z.html,1.300.000,Samsung grand prime,2,"Bandung Kota, Jawa Barat",via HP
Baru,396803448        			,http://olx.co.id/iklan/led-stip-roll-5-meter-adaptor-3a-IDqQVHC.html,75.000,Led stip roll 5 meter + adaptor 3a,10,"Bogor Kab., Jawa Barat",via HP
Baru,396831699        			,http://olx.co.id/iklan/bnob-ulefone-s8-pro-4g-hitam-2gb-16gb-IDqR43h.html,1.450.000,BNOB Ulefone s8 pro 4g hitam 2gb/16gb,2,"Makassar Kota, Sulawesi Selatan",via HP
Bekas,396804344        			,http://olx.co.id/iklan/dijual-mesin-cuci-2-tabung-sharp-kondisi-apa-adanya-IDqQVV4.html,300.000,Dijual mesin cuci 2.tabung sharp kondisi apa adanya,21,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,396811208        			,http://olx.co.id/iklan/kulkas-mesin-cuci-frezer-box-dll-IDqQYIM.html,500.000,Kulkas. mesin cuci. frezer box. dll,49,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,396805063        			,http://olx.co.id/iklan/kulkas-sharp-nice-crystal-murmer-IDqQX7F.html,950.000,Kulkas sharp nice crystal murmer,13,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396805678        			,http://olx.co.id/iklan/vacum-cleaner-murah-IDqQXhA.html,600.000,Vacum cleaner murah,17,"Semarang Kota, Jawa Tengah",via HP
Bekas,396805414        			,http://olx.co.id/iklan/kulkas-sanyo-noken-nego-cincai-IDqQXdk.html,1.000.000,Kulkas sanyo noken nego cincai,15,"Bandar Lampung Kota, Lampung",via HP
Bekas,396806043        			,http://olx.co.id/iklan/kulkas-tpshiba-dua-pintu-IDqQXnt.html,1.350.000,Kulkas tpshiba dua pintu,15,"Medan Kota, Sumatra Utara",via HP
Bekas,396805789        			,http://olx.co.id/iklan/kipas-angin-maspion-IDqQXjn.html,130.000,Kipas angin maspion,15,"Surabaya Kota, Jawa Timur",via HP
Bekas,396806814        			,http://olx.co.id/iklan/frezeer-sharp-crystal-IDqQXzU.html,1.350.000,Frezeer Sharp crystal,8,"Depok Kota, Jawa Barat",via HP
Bekas,396806883        			,http://olx.co.id/iklan/jual-borong-4-bh-stabiler-bks-pkai-pribadi-msh-normal-minat-wa-kds-80-IDqQXB1.html,300.000,"Jual borong 4 bh stabiler bks pkai pribadi msh normal,minat wa kds 80%",16,"Bogor Kota, Jawa Barat",via HP
Bekas,396806999        			,http://olx.co.id/iklan/dijual-cepat-masih-mukus-IDqQXCT.html,2.800.000,"Dijual cepat,masih mukus",11,"Medan Kota, Sumatra Utara",via HP
Bekas,396643278        			,http://olx.co.id/iklan/jual-cepat-freezer-merk-sharp-IDqQh2e.html,1.000.000,Jual cepat freezer merk sharp,15,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,396805833        			,http://olx.co.id/iklan/kulkas-2-pintu-merek-sharp-IDqQXk5.html,800.000,Kulkas 2 pintu merek sharp,14,"Bekasi Kota, Jawa Barat",via HP
Bekas,396831813        			,http://olx.co.id/iklan/vivo-y69-ram-3-32-kmera-16-IDqR457.html,2.700.000,"Vivo y69 ,ram 3 /32 ,kmera 16",1,"Semarang Kab., Jawa Tengah",via HP
Bekas,396806349        			,http://olx.co.id/iklan/jual-ac-lg-strngah-pk-minus-sudh-las-an-jual-unit-saja-IDqQXsp.html,1.000.000,Jual Ac Lg strngah pk minus sudh las an jual unit saja,15,"Bekasi Kab., Jawa Barat",via HP
Bekas,396831789        			,http://olx.co.id/iklan/di-jual-hp-samsung-j1-ace-4g-cas-ori-IDqR44J.html,950.000,Di jual hp samsung J1 Ace 4G & cas  ori,2,"Pasuruan Kota, Jawa Timur",via HP
Bekas,396831819        			,http://olx.co.id/iklan/oppo-f1-selfi-expert-IDqR45d.html,2.555.000,Oppo f1 selfi expert,3,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,396818428        			,http://olx.co.id/iklan/speaker-laptop-m-tech-mt-01-IDqR0Be.html,40.000,Speaker laptop m-tech MT-01,10,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,396818558        			,http://olx.co.id/iklan/dijual-lcd-samsung-32in-IDqR0Dk.html,500.000,Dijual LCD samsung 32in,66,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,396819598        			,http://olx.co.id/iklan/dijual-unit-aja-compo-kenwood-type-a-322-kondisi-mati-total-IDqR0U6.html,150.000,"Dijual unit  aja  compo  Kenwood   type A 322  ,  kondisi mati  total",16,"Tangerang Kota, Banten",via HP
Baru,396819498        			,http://olx.co.id/iklan/speaker-adven-duo600-IDqR0Su.html,265.000,Speaker Adven Duo600,3,"Denpasar Kota, Bali",via HP
Bekas,396820008        			,http://olx.co.id/iklan/speaker-pasif-polyton-IDqR10I.html,175.000,Speaker Pasif Polyton,12,"Bogor Kota, Jawa Barat",via HP
Baru,396820399        			,http://olx.co.id/iklan/alat-tuk-bluetooth-speaker-IDqR171.html,35.000,Alat tuk bluetooth speaker,10,"Medan Kota, Sumatra Utara",via HP
Baru,396819358        			,http://olx.co.id/iklan/led-tv-lg-24-inch-hd-new-usb-movie-IDqR0Qe.html,1.675.000,Led TV LG 24 inch HD new usb movie,3,"Surakarta Kota, Jawa Tengah",via HP
Bekas,396819383        			,http://olx.co.id/iklan/jual-bigban-politron-lumayan-mulus-IDqR0QD.html,500.000,Jual bigban politron lumayan mulus,8,"Bogor Kota, Jawa Barat",via HP
Bekas,396820049        			,http://olx.co.id/iklan/di-jual-lcd-tv-lg-32-inc-remot-ori-IDqR11n.html,1.450.000,Di JuaL LCD TV LG 32 inc +Remot ORI,5,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,396820488        			,http://olx.co.id/iklan/di-jual-mini-combo-set-7-masi-mulus-dan-di-jamin-bagus-IDqR18s.html,2.300.000,Di jual mini combo set 7 masi mulus dan di jamin bagus,10,"Pekanbaru Kota, Riau",via HP
Baru,396820439        			,http://olx.co.id/iklan/dvd-speaker-theater-suara-nge-bass-IDqR17F.html,600.000,DVD Speaker Theater Suara nge-BASS,6,"Pekanbaru Kota, Riau",via HP
Baru,396821054        			,http://olx.co.id/iklan/speaker-audio-system-2-1-power-arisa-4041-bass-design-ok-IDqR1hA.html,350.000,Speaker Audio System 2.1 POWER ARISA 4041 Bass/Design ok,9,"Pekanbaru Kota, Riau",via HP
Baru,396820898        			,http://olx.co.id/iklan/speaker-aktif-super-boom-bass-bluetooth-IDqR1f4.html,290.000,Speaker Aktif Super Boom Bass - Bluetooth,5,"Bandar Lampung Kota, Lampung",via HP
Bekas,396831553        			,http://olx.co.id/iklan/galaxy-a8-2015-gold-finggerprint-IDqR40W.html,2.650.000,Galaxy A8 2015 Gold Finggerprint,3,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396831508        			,http://olx.co.id/iklan/asus-zenfone-5-minus-aplikasi-kamera-tidak-berjalan-IDqR40c.html,700.000,Asus Zenfone 5 minus aplikasi kamera tidak berjalan.,2,"Medan Kota, Sumatra Utara",via HP
Bekas,396799254        			,http://olx.co.id/iklan/di-jual-dispenser-denpoo-ada-kulkas-nya-IDqQWBY.html,1.000.000,Di jual dispenser denpoo ada kulkas nya,14,"Depok Kota, Jawa Barat",via HP
Baru,396798948        			,http://olx.co.id/iklan/rice-cooker-yongma-ymc-201-free-ongkir-IDqQWx2.html,370.000,Rice cooker yongma ymc 201 free ongkir,4,"Bandar Lampung Kota, Lampung",via HP
Bekas,396799388        			,http://olx.co.id/iklan/ac-general-fujitsu-thailand-1-pk-IDqQWE8.html,900.000,AC General Fujitsu (Thailand) 1 PK,23,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,396799874        			,http://olx.co.id/iklan/ac-gree-1-pk-kondisi-standard-dan-dinggin-IDqQWLY.html,1.300.000,Ac gree 1 pk kondisi standard dan dinggin,20,"Makassar Kota, Sulawesi Selatan",via HP
Baru,396799754        			,http://olx.co.id/iklan/kunci-l-set-fukuda-IDqQWK2.html,30.000,Kunci L set fukuda,8,"Surabaya Kota, Jawa Timur",via HP
Bekas,396831593        			,http://olx.co.id/iklan/lenovo-k5-plus-minus-IDqR41z.html,1.200.000,Lenovo K5 plus minus,4,"Surakarta Kota, Jawa Tengah",via HP
Baru,396799313        			,http://olx.co.id/iklan/rice-cooker-yongma-mc-2360-free-ongkir-IDqQWCW.html,550.000,Rice cooker yongma mc 2360 free ongkir,12,"Bandar Lampung Kota, Lampung",via HP
Bekas,396800188        			,http://olx.co.id/iklan/tornado-wall-fan-16-inch-kondi-bagus-hny-minus-swingnya-IDqQWR2.html,250.000,Tornado wall fan 16 inch..kondi bagus hny minus swingnya,13,"Tangerang Selatan Kota, Banten",via HP
Baru,396800019        			,http://olx.co.id/iklan/kipas-portable-robot-bf06-garansi-1-tahun-retur-ganti-baru-IDqQWOj.html,90.000,Kipas Portable Robot BF06 Garansi 1 Tahun Retur Ganti Baru,5,"Semarang Kota, Jawa Tengah",via HP
Bekas,396801059        			,http://olx.co.id/iklan/freezer-6-rak-lg-IDqQV55.html,1.450.000,Freezer 6 rak LG,19,"Sleman Kab., Yogyakarta D.I.",via HP
Baru,396801353        			,http://olx.co.id/iklan/kipas-angin-trisonic-16inch-IDqQV9P.html,140.000,Kipas Angin Trisonic 16inch,13,"Tangerang Kota, Banten",via HP
Bekas,396802373        			,http://olx.co.id/iklan/freezer-box-sharp-300ltr-IDqQVqh.html,2.000.000,Freezer Box Sharp 300ltr,11,"Surabaya Kota, Jawa Timur",via HP
Bekas,396656563        			,http://olx.co.id/iklan/samsung-s6-egde-plus-IDqQkuw.html,3.750.000,Samsung s6 Egde Plus,5,"Surabaya Kota, Jawa Timur",via HP
Baru,396802673        			,http://olx.co.id/iklan/alat-penyedot-timah-IDqQVw7.html,25.000,Alat penyedot timah,10,"Surabaya Kota, Jawa Timur",via HP
Baru,396801454        			,http://olx.co.id/iklan/ac-sharp-1pk-standart-cicilan-tanpa-kartu-kredit-cukup-bayar-199-000-IDqQVbs.html,3.679.200,AC Sharp 1pk Standart Cicilan Tanpa Kartu Kredit Cukup Bayar 199.000,5,"Depok Kota, Jawa Barat",via HP
Baru,396815404        			,http://olx.co.id/iklan/grosir-led-paket-philips-perpaket-isi-4-buah-bergaransi-resmi-IDqQZOs.html,56.000,"GROSIR,led paket philips,perpaket isi 4 buah bergaransi resmi",8,"Bandar Lampung Kota, Lampung",via HP
Baru,396815928        			,http://olx.co.id/iklan/speaker-com-fleco-xbass-IDqQZVU.html,125.000,Speaker Com Fleco XBass,12,"Denpasar Kota, Bali",via HP
Baru,396816168        			,http://olx.co.id/iklan/led-tv-17-full-hd-fitur-lengkap-cocok-untuk-kamar-IDqR00M.html,950.000,"LED TV 17"" Full HD fitur lengkap cocok untuk kamar",7,"Pekanbaru Kota, Riau",via HP
Bekas,396817138        			,http://olx.co.id/iklan/tv-tabung-17-inc-IDqR0gq.html,350.000,Tv tabung 17 inc,3,"Gresik Kab. , Jawa Timur",via HP
Bekas,396816793        			,http://olx.co.id/iklan/jual-tv-mrk-kenstar-21-inchi-flet-lyr-dtr-IDqR0aR.html,485.000,Jual tv mrk kenstar 21 inchi  flet lyr dtr,8,"Bandung Kota, Jawa Barat",via HP
Bekas,396816498        			,http://olx.co.id/iklan/di-jual-tv-lcd-samsung-37-inc-siap-pakai-IDqR066.html,1.600.000,Di jual Tv LCD Samsung 37 inc siap pakai,11,"Tangerang Selatan Kota, Banten",via HP
Bekas,396817528        			,http://olx.co.id/iklan/hp-sharp-aquos-304sh-jaringan-4g-singel-simtidak-ada-bahasa-indonesia-IDqR0mI.html,750.000,"Hp sharp aquos 304sh jaringan 4g singel sim
tidak ada bahasa indonesia",22,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,396817598        			,http://olx.co.id/iklan/djual-tv-tcl-14-inc-siap-pakai-minus-nya-mesin-cina-IDqR0nQ.html,250.000,Djual tv TCL 14 inc siap pakai minus nya mesin cina,12,"Banjarmasin Kota, Kalimantan Selatan",via HP
Baru,396817394        			,http://olx.co.id/iklan/speaker-multimedia-2-1-arisa-bluetooth-bass-treble-kenceng-IDqR0ky.html,350.000,Speaker Multimedia 2.1 Arisa bluetooth Bass & Treble kenceng,3,"Pekanbaru Kota, Riau",via HP
Bekas,396817913        			,http://olx.co.id/iklan/tv-samsung-murah-terawat-IDqR0sW.html,830.000,TV Samsung Murah Terawat,19,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,396818183        			,http://olx.co.id/iklan/tv-pintar-bisa-cicilan-cukup-ktp-dokumen-pendukung-IDqR0xh.html,6.999.000,"TV pintar, bisa cicilan cukup ktp + dokumen pendukung",9,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,396817999        			,http://olx.co.id/iklan/led-tv-merk-lg-43-inch-108cm-full-hd-IDqR0uj.html,4.300.000,"LED TV merk LG 43"" inch / 108cm Full HD",10,"Pekanbaru Kota, Riau",via HP
Bekas,396794998        			,http://olx.co.id/iklan/kulkas-minuman-minus-IDqQUwk.html,350.000,Kulkas minuman minus,27,"Jakarta Utara, Jakarta D.K.I.",via HP
Bekas,396815699        			,http://olx.co.id/iklan/tv-jvc-flat-21-IDqQZTd.html,400.000,"TV JVC flat 21""",18,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,396815648        			,http://olx.co.id/iklan/jual-cepet-aj-ni-speaker-karaoke-masih-joss-IDqQZSo.html,700.000,Jual cepet aj ni speaker karaoke masih joss,28,"Bekasi Kab., Jawa Barat",via HP
Baru,396831184        			,http://olx.co.id/iklan/oppo-a57-black-pembelian-hari-ini-masih-baru-belum-dipake-sikaat-IDqR3UY.html,2.450.000,Oppo a57 black pembelian hari ini masih baru belum dipake ...sikaat,1,"Samarinda Kota, Kalimantan Timur",via HP
Bekas,396831203        			,http://olx.co.id/iklan/lg-g4-h810-fullset-mulus-tt-mahar-IDqR3Wh.html,1.750.000,LG G4 H810 fullset mulus tt\mahar,3,"Tangerang Selatan Kota, Banten",via HP
Bekas,396831268        			,http://olx.co.id/iklan/samsung-galaxy-tab-3-sm-t311-IDqR3Vk.html,1.200.000,Samsung Galaxy Tab 3 SM-T311,3,"Jakarta Utara, Jakarta D.K.I.",via HP
Bekas,396831238        			,http://olx.co.id/iklan/a7-2016-mulus-bngt-ga-ada-lecet-IDqR3WQ.html,3.200.000,A7 2016 mulus bngt ga ada lecet,5,"Bandar Lampung Kota, Lampung",via HP
Bekas,396831063        			,http://olx.co.id/iklan/xiomi-redmi-4x-ram-3-32-tam-istimewa-IDqR3T1.html,1.775.000,Xiomi redmi 4X ram 3/32 tam istimewa,4,"Surakarta Kota, Jawa Tengah",via HP
Bekas,396818239        			,http://olx.co.id/iklan/tv-lcd-lg-32-inch-IDqR0yb.html,1.500.000,TV LCD LG 32 inch,17,"Depok Kota, Jawa Barat",via HP
Bekas,396831323        			,http://olx.co.id/iklan/oppo-f1s-fullset-mulus-IDqR3Xd.html,2.400.000,Oppo f1s fullset mulus,2,"Bandung Kota, Jawa Barat",via HP
Bekas,396831393        			,http://olx.co.id/iklan/xiaomi-mi5c-3-64gb-fullset-mulus-IDqR3Yl.html,2.200.000,Xiaomi Mi5C 3/64GB Fullset Mulus,1,"Bogor Kota, Jawa Barat",via HP
Bekas,396831403        			,http://olx.co.id/iklan/samsung-s6-edge-128gb-murah-4jeti-nego-IDqR3Yw.html,4.000.000,Samsung S6 Edge 128gb MURAH 4jeti Nego,4,"Surabaya Kota, Jawa Timur",via HP
Bekas,396795088        			,http://olx.co.id/iklan/kulkas-merk-aqua-IDqQUvM.html,1.200.000,Kulkas merk aqua,20,"Bekasi Kab., Jawa Barat",via HP
Bekas,396831439        			,http://olx.co.id/iklan/samsung-grand-prime-IDqR3Z5.html,900.000,Samsung grand prime,2,"Palembang Kota, Sumatra Selatan",via HP
Bekas,396831448        			,http://olx.co.id/iklan/samsung-a5-2017-black-edition-IDqR3Ze.html,3.050.000,Samsung A5 2017 black edition,3,"Bogor Kota, Jawa Barat",via HP
Bekas,396831514        			,http://olx.co.id/iklan/si-cantik-5s-silver-16-gb-IDqR40i.html,1.650.000,Si Cantik 5S Silver 16 GB,4,"Mataram Kota, Nusa Tenggara Barat",via HP
Bekas,396788339        			,http://olx.co.id/iklan/dispenser-merek-uchida-hot-n-normal-masih-sangat-bagus-IDqQSLW.html,150.000,Dispenser merek uchida hot n normal masih sangat bagus,8,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,396788894        			,http://olx.co.id/iklan/kulkas-merk-sharp-normal-free-ongkir-IDqQSUS.html,900.000,Kulkas merk SHARP normal. Free Ongkir,28,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,396796018        			,http://olx.co.id/iklan/kaca-film-sudah-teruji-di-kelas-medium-IDqQULM.html,700.000,Kaca film sudah teruji di kelas medium,8,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,396795428        			,http://olx.co.id/iklan/blender-miyako-3-in-1-IDqQUCg.html,310.000,Blender miyako 3 in 1,6,"Surabaya Kota, Jawa Timur",via HP
Baru,396789353        			,http://olx.co.id/iklan/kredit-ac-lg-1-pk-mudah-murah-kredit-tanpa-dp-cukup-ktp-gratis-pasang-IDqQT2h.html,3.250.000,Kredit AC LG 1 PK mudah murah kredit TANPA DP cukup KTP gratis pasang,9,"Medan Kota, Sumatra Utara",via HP
Bekas,396814214        			,http://olx.co.id/iklan/cari-mainboard-tv-lcd-samsung-32-IDqQZwg.html,300.000,"Cari mainboard tv lcd samsung 32""",4,"Tangerang Kab., Banten",via HP
